sampleID	name	taxid	counts	relabundance
ERR3452699	Coprococcus	33042	30174	0.00347
ERR3452699	Enterocloster	2719313	12898	0.00148
ERR3452699	Sellimonas	1769710	9542	0.00110
ERR3452699	Otoolea	2941495	7562	0.00087
ERR3452699	Lachnoclostridium	1506553	5229	0.00060
ERR3452699	Faecalimonas	2005355	6516	0.00075
ERR3452699	Hungatella	1649459	2877	0.00033
ERR3452699	Wansuia	2944198	1462	0.00017
ERR3452699	Wujia	2944152	613	0.00007
ERR3452699	Eisenbergiella	1432051	330	0.00004
ERR3452699	Lacrimispora	2719231	227	0.00003
ERR3452699	Eshraghiella	3342669	234	0.00003
ERR3452699	Kineothrix	2163168	137	0.00002
ERR3452699	Stomatobaculum	1213720	123	0.00001
ERR3452699	Butyrivibrio	830	82	0.00001
ERR3452699	Claveliimonas	3076670	73	0.00001
ERR3452699	Chordicoccus	3031933	47	0.00001
ERR3452699	Lachnoanaerobaculum	1164882	25	0.00000
ERR3452699	Novisyntrophococcus	2888809	17	0.00000
ERR3452699	Marvinbryantia	248744	17	0.00000
ERR3452699	Anaerocolumna	1843210	10	0.00000
ERR3452699	Clostridioides	1870884	17458	0.00201
ERR3452699	Romboutsia	1501226	8381	0.00096
ERR3452699	Intestinibacter	1505657	5103	0.00059
ERR3452699	Terrisporobacter	1505652	189	0.00002
ERR3452699	Peptostreptococcus	1257	122	0.00001
ERR3452699	Paraclostridium	1849822	35	0.00000
ERR3452699	Mogibacterium	86331	709	0.00008
ERR3452699	Emergencia	1926556	46	0.00001
ERR3452699	Christensenella	990721	78	0.00001
ERR3452699	Monoglobus	2039302	13	0.00000
ERR3452699	Streptococcus	1301	98806	0.01136
ERR3452699	Lactococcus	1357	247	0.00003
ERR3452699	Ligilactobacillus	2767887	10685	0.00123
ERR3452699	Latilactobacillus	2767885	5111	0.00059
ERR3452699	Leuconostoc	1243	1451	0.00017
ERR3452699	Companilactobacillus	2767879	1448	0.00017
ERR3452699	Weissella	46255	424	0.00005
ERR3452699	Loigolactobacillus	2767889	243	0.00003
ERR3452699	Lactiplantibacillus	2767842	76	0.00001
ERR3452699	Levilactobacillus	2767886	63	0.00001
ERR3452699	Lactobacillus	1578	28	0.00000
ERR3452699	Enterococcus	1350	2850	0.00033
ERR3452699	Granulicatella	117563	215	0.00002
ERR3452699	Jeotgalibaca	1470540	54	0.00001
ERR3452699	Dolosigranulum	29393	10	0.00000
ERR3452699	Staphylococcus	1279	395	0.00005
ERR3452699	Gemella	1378	375	0.00004
ERR3452699	Bacillus	1386	86	0.00001
ERR3452699	Shouchella	2893057	10	0.00000
ERR3452699	Paenibacillus	44249	12	0.00000
ERR3452699	Brochothrix	2755	16	0.00000
ERR3452699	Acidaminococcus	904	52290	0.00601
ERR3452699	Phascolarctobacterium	33024	45117	0.00519
ERR3452699	Veillonella	29465	20098	0.00231
ERR3452699	Megasphaera	906	41	0.00000
ERR3452699	Dialister	39948	36	0.00000
ERR3452699	Selenomonas	970	13	0.00000
ERR3452699	Turicibacter	191303	31128	0.00358
ERR3452699	Faecalibacillus	2678885	28405	0.00327
ERR3452699	Catenibacterium	135858	3548	0.00041
ERR3452699	Thomasclavelia	3025755	1752	0.00020
ERR3452699	Holdemania	61170	10475	0.00120
ERR3452699	Amedibacterium	2749267	7012	0.00081
ERR3452699	Longicatena	1918536	3839	0.00044
ERR3452699	Solobacterium	123375	674	0.00008
ERR3452699	Amedibacillus	2749846	314	0.00004
ERR3452699	Massilimicrobiota	1924110	249	0.00003
ERR3452699	Parvimonas	543311	172	0.00002
ERR3452699	Peptoniphilus	162289	43	0.00000
ERR3452699	Finegoldia	150022	32	0.00000
ERR3452699	Anaerococcus	165779	22	0.00000
ERR3452699	Collinsella	102106	300124	0.03452
ERR3452699	Olsenella	133925	121	0.00001
ERR3452699	Parolsenella	2082587	112	0.00001
ERR3452699	Lancefieldella	2767353	75	0.00001
ERR3452699	Fannyhessea	2767327	17	0.00000
ERR3452699	Eggerthella	84111	13234	0.00152
ERR3452699	Gordonibacter	644652	3498	0.00040
ERR3452699	Adlercreutzia	447020	44	0.00001
ERR3452699	Raoultibacter	1926677	25	0.00000
ERR3452699	Slackia	84108	11	0.00000
ERR3452699	Bifidobacterium	1678	64451	0.00741
ERR3452699	Scardovia	196081	24	0.00000
ERR3452699	Parascardovia	196082	15	0.00000
ERR3452699	Actinomyces	1654	3165	0.00036
ERR3452699	Schaalia	2529408	2772	0.00032
ERR3452699	Trueperella	1069494	107	0.00001
ERR3452699	Pauljensenia	2740557	63	0.00001
ERR3452699	Actinotignum	1653174	24	0.00000
ERR3452699	Rothia	32207	5170	0.00059
ERR3452699	Kocuria	57493	13	0.00000
ERR3452699	Corynebacterium	1716	214	0.00002
ERR3452699	Arachnia	2801844	104	0.00001
ERR3452699	Cutibacterium	1912216	42	0.00000
ERR3452699	Propionibacterium	1743	31	0.00000
ERR3452699	Streptomyces	1883	30	0.00000
ERR3452699	Bacteroides	816	323334	0.03719
ERR3452699	Phocaeicola	909656	81933	0.00942
ERR3452699	Alistipes	239759	246442	0.02835
ERR3452699	Parabacteroides	375288	217900	0.02506
ERR3452699	Segatella	2974251	156199	0.01797
ERR3452699	Paraprevotella	577309	9692	0.00111
ERR3452699	Prevotella	838	233	0.00003
ERR3452699	Hoylesella	2974257	17	0.00000
ERR3452699	Butyricimonas	574697	12942	0.00149
ERR3452699	Odoribacter	283168	23	0.00000
ERR3452699	Barnesiella	397864	7275	0.00084
ERR3452699	Coprobacter	1348911	192	0.00002
ERR3452699	Sodaliphilus	2815786	86	0.00001
ERR3452699	Duncaniella	2518495	52	0.00001
ERR3452699	Muribaculum	1918540	15	0.00000
ERR3452699	Citrobacter	544	59936	0.00689
ERR3452699	Escherichia	561	24337	0.00280
ERR3452699	Klebsiella	570	17	0.00000
ERR3452699	Haemophilus	724	17684	0.00203
ERR3452699	Aggregatibacter	416916	753	0.00009
ERR3452699	Pseudomonas	286	98	0.00001
ERR3452699	Ectopseudomonas	3236654	265	0.00003
ERR3452699	Cardiobacterium	2717	14	0.00000
ERR3452699	Duodenibacillus	1980697	529	0.00006
ERR3452699	Sutterella	40544	42	0.00000
ERR3452699	Ralstonia	48736	238	0.00003
ERR3452699	Comamonas	283	21	0.00000
ERR3452699	Oxalobacter	846	12	0.00000
ERR3452699	Neisseria	482	31	0.00000
ERR3452699	Komagataeibacter	1434011	124	0.00001
ERR3452699	Akkermansia	239934	1660	0.00019
ERR3452699	Campylobacter	194	46	0.00001
ERR3452699	Candidatus Nanosynbacter	2093823	2485	0.00029
ERR3452699	Candidatus Southlakia	3350975	58	0.00001
ERR3452699	Candidatus Minimicrobia	2905967	1142	0.00013
ERR3452699	Fusobacterium	848	226	0.00003
ERR3452699	Homo	9605	19	0.00000
ERR3452699	Aurodevirus	2946811	1473	0.00017
ERR3452699	Buorbuivirus	2948644	82	0.00001
ERR3452699	Brigitvirus	2733097	759	0.00009
ERR3452699	Lughvirus	2733190	3305	0.00038
ERR3452699	Taranisvirus	2733134	2757	0.00032
ERR3452699	Bonnellvirus	2731932	84	0.00001
